id,lng,lat
3614,-1.374880,54.929959
3615,-1.374749,54.919696
3616,-1.374742,53.627660
3617,-1.374110,52.908641
3618,-1.373965,50.893572
3619,-1.373655,50.922243
3620,-1.373429,53.342614
3621,-1.372962,54.898230
3622,-1.371745,53.790108
3623,-1.370793,50.818547
3624,-1.370441,54.885072
3625,-1.370425,52.545619
3626,-1.370046,53.404892
3627,-1.369952,53.506801
3628,-1.369928,50.965175
3629,-1.369594,50.901963
3630,-1.369534,52.721012
3631,-1.369373,52.715736
3632,-1.369160,54.958099
3633,-1.369095,54.870771
3634,-1.368849,52.750284
3635,-1.368674,53.252426
3636,-1.366876,50.911056
3637,-1.366604,51.352286
3638,-1.366507,53.718022
3639,-1.366234,50.984581
3640,-1.366126,54.840351
3641,-1.365139,50.930458
3642,-1.365130,53.078820
3643,-1.363155,52.099013
3644,-1.362637,50.887268
3645,-1.361864,52.552987
3646,-1.361841,54.574623
3647,-1.361809,54.832448
3648,-1.361789,52.526314
3649,-1.361710,53.016485
3650,-1.361067,53.324902
3651,-1.361022,54.562259
3652,-1.360676,52.063161
3653,-1.360558,53.362279
3654,-1.360541,53.768320
3655,-1.358517,53.306046
3656,-1.358393,52.970599
3657,-1.357322,50.921886
3658,-1.357211,52.075824
3659,-1.356634,52.533913
3660,-1.356431,51.849519
3661,-1.356090,53.674086
3662,-1.355984,50.966165
3663,-1.355570,50.900299
3664,-1.355049,54.606510
3665,-1.354494,52.738233
3666,-1.354422,54.522133
3667,-1.353182,53.386767
3668,-1.353086,54.583499
3669,-1.352943,50.978024
3670,-1.352359,53.610692
3671,-1.351746,53.897786
3672,-1.351594,53.332690
3673,-1.350773,53.723031
3674,-1.350008,53.470588
3675,-1.349496,53.429810
3676,-1.349274,54.499012
3677,-1.348626,54.764017
3678,-1.348501,52.066415
3679,-1.348460,54.569218
3680,-1.347972,50.876710
3681,-1.347418,54.750672
3682,-1.347145,50.903659
3683,-1.346253,53.348372
3684,-1.345558,52.052793
3685,-1.344901,53.007378
3686,-1.344240,52.570149
3687,-1.344037,53.267924
3688,-1.343960,50.918721
3689,-1.343546,53.139262
3690,-1.343397,54.235009
3691,-1.343088,53.012771
3692,-1.342906,51.047487
3693,-1.342789,52.841626
3694,-1.342059,53.497472
3695,-1.341085,50.929489
3696,-1.340591,53.105154
3697,-1.340072,54.788231
3698,-1.340032,53.457767
3699,-1.339850,51.231952
3700,-1.339101,51.384992
3701,-1.338714,54.221096
3702,-1.338458,53.417340
3703,-1.338065,54.834446
3704,-1.337594,54.558266
3705,-1.337374,53.717509
3706,-1.336724,51.080841
3707,-1.336589,54.586596
3708,-1.336487,50.910241
3709,-1.335886,53.434626
3710,-1.335001,50.901937
3711,-1.334899,53.340063
3712,-1.333767,51.054442
3713,-1.333723,52.896362
3714,-1.333693,52.722888
3715,-1.333007,53.644175
3716,-1.332025,54.767137
3717,-1.331070,51.409095
3718,-1.330524,51.069533
3719,-1.328592,53.467064
3720,-1.328300,52.050937
3721,-1.327487,51.124561
3722,-1.326851,52.024835
3723,-1.326524,53.095942
3724,-1.326511,54.572052
3725,-1.325806,53.591030
3726,-1.325279,52.065024
3727,-1.325139,50.862001
3728,-1.324388,51.393685
3729,-1.324368,52.958013
3730,-1.323036,54.594244
3731,-1.322361,54.517324
3732,-1.322063,53.408455
3733,-1.321732,50.968038
3734,-1.321318,53.058537
3735,-1.320912,53.421766
3736,-1.320885,53.435775
3737,-1.320456,52.983483
3738,-1.320285,53.519335
3739,-1.320256,53.720970
3740,-1.319032,50.889081
3741,-1.319016,54.560209
3742,-1.318294,50.999429
3743,-1.318252,51.742113
3744,-1.317426,51.063328
3745,-1.317393,53.320665
3746,-1.315811,51.396925
3747,-1.315523,53.488062
3748,-1.315141,54.762535
3749,-1.314821,52.574218
3750,-1.314627,53.478429
3751,-1.314372,53.681690
3752,-1.313711,53.546523
3753,-1.313497,52.333996
3754,-1.312940,53.692495
3755,-1.312937,54.588926
3756,-1.312167,52.427149
3757,-1.310533,53.364204
3758,-1.310095,51.495253
3759,-1.310067,50.753404
3760,-1.309504,52.989581
3761,-1.309034,54.581269
3762,-1.308280,53.727260
3763,-1.307743,53.531729
3764,-1.307474,54.518317
3765,-1.306925,53.355719
3766,-1.306769,53.014527
3767,-1.306570,52.625174
3768,-1.304228,52.970817
3769,-1.303976,51.814681
3770,-1.303103,51.408220
3771,-1.303038,50.909220
3772,-1.302345,50.702673
3773,-1.302275,51.636127
3774,-1.301428,51.062839
3775,-1.301096,50.694111
3776,-1.300617,51.693555
3777,-1.300550,51.592970
3778,-1.300410,53.073439
3779,-1.300387,53.993647
3780,-1.300363,53.596803
3781,-1.299980,54.553566
3782,-1.299602,53.447461
3783,-1.299580,51.955227
3784,-1.299450,52.960524
3785,-1.299329,54.540450
3786,-1.299233,53.127080
3787,-1.299202,50.962910
3788,-1.299130,52.366421
3789,-1.298730,53.022461
3790,-1.298413,53.235051
3791,-1.298039,51.098575
3792,-1.297807,52.769598
3793,-1.297776,50.929076
3794,-1.297514,50.757142
3795,-1.296840,53.687123
3796,-1.296726,50.916973
3797,-1.296322,53.702042
3798,-1.295962,52.897437
3799,-1.295773,54.610691
3800,-1.295152,54.531741
3801,-1.294923,52.885277
3802,-1.294687,52.923879
3803,-1.292444,53.497485
3804,-1.291878,54.546786
3805,-1.291590,54.747621
3806,-1.291489,51.662770
3807,-1.291465,50.854519
3808,-1.290541,54.596242
3809,-1.290298,51.823567
3810,-1.288545,53.009855
3811,-1.288232,52.909097
3812,-1.287900,53.592516
3813,-1.287295,54.622148
3814,-1.287189,52.767605
3815,-1.286931,51.674081
3816,-1.285844,53.223881
3817,-1.284774,52.833020
3818,-1.284285,50.703257
3819,-1.283759,50.615687
3820,-1.283529,51.739599
3821,-1.282878,51.815353
3822,-1.282183,52.543566
3823,-1.281492,50.751845
3824,-1.280923,52.358783
3825,-1.280698,52.683871
3826,-1.279338,53.426791
3827,-1.277518,53.121622
3828,-1.277263,54.611313
3829,-1.276544,51.787309
3830,-1.275849,50.858373
3831,-1.275443,53.616448
3832,-1.275263,52.372389
3833,-1.273524,53.497648
3834,-1.273356,51.404822
3835,-1.273333,52.888912
3836,-1.272666,53.143175
3837,-1.271708,51.754780
3838,-1.271706,53.434644
3839,-1.271219,52.897835
3840,-1.271039,51.677741
3841,-1.270886,52.938118
3842,-1.270869,52.927042
3843,-1.269608,52.078314
3844,-1.269399,53.277688
3845,-1.269366,53.420575
3846,-1.268772,51.445303
3847,-1.268428,50.881641
3848,-1.268350,51.685487
3849,-1.267727,53.882798
3850,-1.266685,51.769608
3851,-1.265794,51.782209
3852,-1.265690,53.706649
3853,-1.265208,53.125251
3854,-1.264209,52.378930
3855,-1.263954,54.556931
3856,-1.263949,52.362255
3857,-1.263880,53.520430
3858,-1.262058,50.866543
3859,-1.262054,51.241615
3860,-1.260966,53.340385
3861,-1.260629,53.393689
3862,-1.259891,53.099745
3863,-1.259540,54.534264
3864,-1.257962,54.541650
3865,-1.257912,51.405050
3866,-1.257279,52.908062
3867,-1.256645,51.754912
3868,-1.256031,53.103279
3869,-1.255736,51.740749
3870,-1.255490,50.853322
3871,-1.254500,53.136216
3872,-1.253904,51.609472
3873,-1.252860,53.000199
3874,-1.252615,53.080413
3875,-1.252011,54.556819
3876,-1.250618,52.985093
3877,-1.250505,53.792983
3878,-1.250301,51.600091
3879,-1.249482,51.402399
3880,-1.249446,54.680777
3881,-1.249253,53.128561
3882,-1.248516,52.374841
3883,-1.248123,54.547563
3884,-1.247076,54.568445
3885,-1.246025,53.487642
3886,-1.245570,54.711260
3887,-1.244654,52.918488
3888,-1.244028,54.522774
3889,-1.243529,52.390775
3890,-1.242869,52.773581
3891,-1.242636,52.365430
3892,-1.242496,54.659437
3893,-1.242287,52.938914
3894,-1.242181,52.783595
3895,-1.240675,54.560444
3896,-1.240289,53.706471
3897,-1.239249,52.649422
3898,-1.239002,53.479632
3899,-1.236995,51.767102
3900,-1.236786,52.959212
3901,-1.236693,54.671236
3902,-1.236297,53.749546
3903,-1.235682,52.021162
3904,-1.235623,53.102632
3905,-1.235546,51.746981
3906,-1.235146,51.739849
3907,-1.235055,52.765559
3908,-1.234932,51.330295
3909,-1.233740,51.614039
3910,-1.233448,54.687830
3911,-1.233205,51.603409
3912,-1.232714,54.069639
3913,-1.231201,52.918611
3914,-1.230989,52.948692
3915,-1.229690,52.626714
3916,-1.229601,54.569891
3917,-1.226730,52.974496
3918,-1.226717,53.033526
3919,-1.226514,54.551907
3920,-1.225846,54.695916
3921,-1.225290,54.560496
3922,-1.224497,53.157271
3923,-1.224069,50.726135
3924,-1.224019,54.661743
3925,-1.223660,50.821029
3926,-1.223631,51.723958
3927,-1.223286,52.659154
3928,-1.222675,52.361047
3929,-1.221977,53.207086
3930,-1.221944,53.141945
3931,-1.221796,52.527559
3932,-1.221787,53.277298
3933,-1.221645,52.754283
3934,-1.220875,51.731647
3935,-1.220336,54.688607
3936,-1.220254,51.760676
3937,-1.220194,52.933753
3938,-1.219912,53.427434
3939,-1.219578,54.681585
3940,-1.219315,52.557431
3941,-1.218908,53.026999
3942,-1.218877,50.895734
3943,-1.218424,53.201139
3944,-1.218257,52.773574
3945,-1.217501,54.673958
3946,-1.216832,53.376300
3947,-1.216166,52.173807
3948,-1.216015,53.352471
3949,-1.215918,54.521099
3950,-1.215349,54.540697
3951,-1.215054,53.264471
3952,-1.213769,52.622839
3953,-1.213722,50.850582
3954,-1.213160,50.827283
3955,-1.212701,52.965511
3956,-1.212688,52.979902
3957,-1.211876,52.926030
3958,-1.211830,50.953237
3959,-1.211675,52.573563
3960,-1.211483,54.465040
3961,-1.210810,50.597811
3962,-1.210351,54.703093
3963,-1.210165,52.851183
3964,-1.209655,51.739328
3965,-1.208738,50.861987
3966,-1.208158,51.750985
3967,-1.207894,52.997246
3968,-1.207674,53.364966
3969,-1.207583,52.458390
3970,-1.205215,52.956869
3971,-1.204622,53.145482
3972,-1.204400,53.036615
3973,-1.204192,52.759282
3974,-1.203820,52.939600
3975,-1.203796,52.919276
3976,-1.202243,52.775417
3977,-1.202100,54.562200
3978,-1.201766,52.976450
3979,-1.200735,51.766508
3980,-1.200623,54.551825
3981,-1.200223,54.569149
3982,-1.200074,51.406774
3983,-1.198892,51.723205
3984,-1.198427,53.165560
3985,-1.198407,52.648170
3986,-1.198104,53.007202
3987,-1.196459,53.041301
3988,-1.196365,51.856139
3989,-1.196258,51.716592
3990,-1.195878,54.524485
3991,-1.195026,51.760034
3992,-1.195024,53.423480
3993,-1.194580,52.619610
3994,-1.194575,52.584956
3995,-1.194187,54.660509
3996,-1.194047,52.708279
3997,-1.193987,50.847381
3998,-1.193914,50.801374
3999,-1.193314,50.860387
4000,-1.192532,53.565866
4001,-1.190926,52.901661
4002,-1.190593,53.587166
4003,-1.190311,52.640944
4004,-1.189723,53.480916
4005,-1.188706,52.674884
4006,-1.188537,52.983089
4007,-1.188289,53.839666
4008,-1.188240,52.965982
4009,-1.188205,52.998566
4010,-1.186496,54.529553
4011,-1.186425,52.488925
4012,-1.185454,52.625512
4013,-1.185372,52.325932
4014,-1.184619,53.161288
4015,-1.184492,54.119015
4016,-1.184243,53.131946
4017,-1.182557,54.557490
4018,-1.182282,53.495139
4019,-1.181234,53.144585
4020,-1.180604,53.171677
4021,-1.180359,50.644176
4022,-1.179912,52.831046
4023,-1.178571,52.897815
4024,-1.177836,52.957812
4025,-1.177600,51.664121
4026,-1.177152,52.908340
4027,-1.177094,50.828278
4028,-1.176846,52.988949
4029,-1.176802,52.566726
4030,-1.176634,52.609159
4031,-1.175832,50.634468
4032,-1.175248,50.851150
4033,-1.175103,51.250612
4034,-1.175087,53.009121
4035,-1.174748,52.947276
4036,-1.173878,50.723011
4037,-1.172836,54.543265
4038,-1.172096,52.966628
4039,-1.170944,53.535060
4040,-1.170471,50.819180
4041,-1.170126,52.743772
4042,-1.170011,50.807111
4043,-1.169640,53.520555
4044,-1.169624,52.261212
4045,-1.169004,52.251539
4046,-1.168284,52.644221
4047,-1.168028,51.902963
4048,-1.166511,52.634534
4049,-1.166402,52.624486
4050,-1.165959,52.953738
4051,-1.165444,52.978726
4052,-1.165255,51.742689
4053,-1.165054,52.995386
4054,-1.165054,53.084129
4055,-1.164958,51.083938
4056,-1.164701,53.140443
4057,-1.164222,54.565266
4058,-1.163728,54.473515
4059,-1.163679,52.672839
4060,-1.163594,53.545110
4061,-1.163537,52.918286
4062,-1.162610,53.499677
4063,-1.162566,52.272754
4064,-1.162151,52.571892
4065,-1.162139,52.659332
4066,-1.161936,52.970348
4067,-1.161281,53.014331
4068,-1.160553,52.959998
4069,-1.158571,53.616423
4070,-1.158509,50.728739
4071,-1.158093,53.005934
4072,-1.157433,53.155781
4073,-1.156867,50.790274
4074,-1.156452,51.571417
4075,-1.155884,50.721856
4076,-1.154986,50.659399
4077,-1.154857,51.911533
4078,-1.154091,54.552221
4079,-1.153846,52.620301
4080,-1.153243,53.202383
4081,-1.153171,53.702859
4082,-1.152901,52.600079
4083,-1.152044,52.589070
4084,-1.151962,52.629334
4085,-1.151891,53.133622
4086,-1.151720,52.029754
4087,-1.151392,52.639198
4088,-1.151390,50.800160
4089,-1.151113,52.037590
4090,-1.151023,52.893782
4091,-1.150917,50.947848
4092,-1.150176,52.940642
4093,-1.150033,53.979731
4094,-1.148705,53.538710
4095,-1.148657,53.510974
4096,-1.148298,51.353559
4097,-1.148118,52.650208
4098,-1.147781,52.989576
4099,-1.147585,52.918303
4100,-1.146947,52.971710
4101,-1.146270,53.552903
4102,-1.146060,53.214249
4103,-1.145999,53.501365
4104,-1.145991,54.570869
4105,-1.145823,50.811746
4106,-1.145603,52.980810
4107,-1.144385,52.959118
4108,-1.144258,52.752481
4109,-1.144090,52.554964
4110,-1.143098,50.805506
4111,-1.142841,52.949556
4112,-1.142644,53.322393
4113,-1.142628,51.906288
4114,-1.141752,51.893214
4115,-1.140691,52.663326
4116,-1.140555,52.720436
4117,-1.140516,51.919589
4118,-1.140451,52.609792
4119,-1.139035,54.561884
4120,-1.139009,50.789922
4121,-1.138915,51.244516
4122,-1.138411,53.002180
4123,-1.135762,52.627114
4124,-1.134955,50.848298
4125,-1.134900,52.598252
4126,-1.132804,53.947397
4127,-1.132750,51.602041
4128,-1.132527,52.581138
4129,-1.131948,52.929481
4130,-1.131702,51.231595
4131,-1.131397,51.258791
4132,-1.131204,50.796510
4133,-1.131054,52.633285
4134,-1.130902,52.962528
4135,-1.130297,51.743921
4136,-1.130041,53.518335
4137,-1.129205,51.349770
4138,-1.128354,53.963109
4139,-1.128318,53.325721
4140,-1.128026,52.681099
4141,-1.127987,53.915909
4142,-1.126541,52.951709
4143,-1.126056,52.970036
4144,-1.126021,50.843159
4145,-1.125510,53.938442
4146,-1.125448,52.991443
4147,-1.125146,53.299776
4148,-1.124480,53.010986
4149,-1.123632,52.604723
4150,-1.123128,52.679701
4151,-1.121850,52.654691
4152,-1.121462,53.361164
4153,-1.120807,53.004480
4154,-1.120601,51.274346
4155,-1.120567,51.242223
4156,-1.120223,52.935143
4157,-1.120192,52.916611
4158,-1.117890,53.955820
4159,-1.117354,52.649051
4160,-1.117036,52.616026
4161,-1.116957,53.526100
4162,-1.116182,52.636084
4163,-1.115053,51.257192
4164,-1.113671,52.654869
4165,-1.113559,52.980947
4166,-1.113123,53.302198
4167,-1.111566,52.629560
4168,-1.111456,53.318965
4169,-1.111443,52.586311
4170,-1.111328,52.959415
4171,-1.111220,52.970408
4172,-1.110809,53.112577
4173,-1.110474,53.435241
4174,-1.108904,51.485806
4175,-1.108624,52.924614
4176,-1.108331,53.001628
4177,-1.107768,53.979051
4178,-1.107190,52.592653
4179,-1.106733,52.638801
4180,-1.106710,50.849059
4181,-1.105876,52.607388
4182,-1.105732,53.297723
4183,-1.104297,52.731850
4184,-1.103299,53.982852
4185,-1.103285,53.538097
4186,-1.103173,52.623461
4187,-1.102846,51.247155
4188,-1.102485,52.577876
4189,-1.102222,51.657950
4190,-1.100721,52.658363
4191,-1.100015,53.954466
4192,-1.099947,52.769650
4193,-1.098941,53.529352
4194,-1.098768,52.647070
4195,-1.098591,52.632058
4196,-1.096842,51.262069
4197,-1.096598,50.694244
4198,-1.096335,50.788837
4199,-1.095790,50.851930
4200,-1.095279,52.977982
4201,-1.094726,52.666907
4202,-1.094573,53.943985
4203,-1.094451,52.965112
4204,-1.092306,52.676305
4205,-1.090900,53.768064
4206,-1.090017,54.607002
4207,-1.089610,53.504427
4208,-1.089293,50.787484
4209,-1.089108,50.799774
4210,-1.087919,53.973309
4211,-1.087911,51.274674
4212,-1.087881,51.612897
4213,-1.087414,52.873681
4214,-1.087079,50.793244
4215,-1.086430,50.818854
4216,-1.086126,52.880602
4217,-1.085495,52.695832
4218,-1.085446,51.283924
4219,-1.084561,52.635056
4220,-1.083936,53.778544
4221,-1.083459,54.013461
4222,-1.082664,50.807992
4223,-1.082448,51.433826
4224,-1.082438,53.503703
4225,-1.081979,53.038427
4226,-1.081245,53.958359
4227,-1.080274,53.185393
4228,-1.079526,52.233851
4229,-1.079464,52.973954
4230,-1.078582,50.820874
4231,-1.078393,52.593817
4232,-1.078321,51.262147
4233,-1.077905,50.784147
4234,-1.077687,52.962155
4235,-1.077390,50.848952
4236,-1.077378,51.528013
4237,-1.077339,53.474360
4238,-1.076833,50.790882
4239,-1.074980,52.090135
4240,-1.074242,53.948426
4241,-1.073841,54.608615
4242,-1.073108,50.801933
4243,-1.073052,50.828766
4244,-1.072687,53.969321
4245,-1.072614,53.509200
4246,-1.072393,54.016429
4247,-1.072279,50.815833
4248,-1.072058,54.597312
4249,-1.069761,50.811320
4250,-1.069463,52.599785
4251,-1.069461,52.695317
4252,-1.069020,53.993170
4253,-1.068865,50.791112
4254,-1.068697,52.655511
4255,-1.068550,52.642464
4256,-1.068024,50.900238
4257,-1.067763,52.627633
4258,-1.067607,54.528359
4259,-1.067482,53.783364
4260,-1.067187,53.551704
4261,-1.067183,53.566136
4262,-1.066582,51.378448
4263,-1.065068,54.615774
4264,-1.062615,53.419273
4265,-1.062447,53.984611
4266,-1.062042,50.822073
4267,-1.060587,53.474910
4268,-1.059629,51.279852
4269,-1.059559,50.789773
4270,-1.059484,51.400627
4271,-1.059349,50.840661
4272,-1.058226,50.785817
4273,-1.057931,54.537176
4274,-1.057857,50.805464
4275,-1.057076,53.538511
4276,-1.055076,51.324101
4277,-1.054636,50.848314
4278,-1.054327,52.641561
4279,-1.053896,50.795597
4280,-1.053612,53.956865
4281,-1.053553,53.970807
4282,-1.053499,51.295736
4283,-1.053482,53.941904
4284,-1.053458,54.527646
4285,-1.051526,52.710726
4286,-1.051448,54.603981
4287,-1.050207,51.465110
4288,-1.049938,51.476586
4289,-1.049672,53.829567
4290,-1.049233,52.314282
4291,-1.048950,53.531690
4292,-1.048538,51.448147
4293,-1.048367,54.232881
4294,-1.047337,51.110758
4295,-1.045797,52.990635
4296,-1.041938,52.529529
4297,-1.040474,52.633779
4298,-1.040337,51.263852
4299,-1.039638,51.439838
4300,-1.039206,51.462940
4301,-1.038626,54.033782
4302,-1.038047,50.861728
4303,-1.036294,53.956709
4304,-1.035987,52.907131
4305,-1.035056,50.892710
4306,-1.034920,50.846124
4307,-1.034413,50.873950
4308,-1.032651,51.839689
4309,-1.032602,51.454848
4310,-1.032141,52.948748
4311,-1.029237,53.124532
4312,-1.026522,50.901391
4313,-1.026028,53.689199
4314,-1.025554,53.598164
4315,-1.025371,54.590173
4316,-1.023077,50.871810
4317,-1.021983,52.411397
4318,-1.019561,51.461902
4319,-1.019545,53.437500
4320,-1.019126,52.142884
4321,-1.018831,53.502348
4322,-1.018174,53.577801
4323,-1.015899,50.883856
4324,-1.013378,50.896556
4325,-1.011568,51.443092
4326,-1.010875,50.913259
4327,-1.007495,51.941984
4328,-1.005946,51.455166
4329,-1.005568,53.206779
4330,-1.005558,51.644204
4331,-1.004285,50.857886
4332,-1.003999,52.213884
4333,-1.002044,52.544236
4334,-1.001463,53.574422
4335,-1.001184,50.904345
4336,-1.001046,53.011756
4337,-1.000351,50.872646
4338,-0.999430,50.936465
4339,-0.998775,53.746130
4340,-0.998286,51.775054
4341,-0.992839,51.457362
4342,-0.990159,50.864032
4343,-0.989490,51.447267
4344,-0.988002,50.871830
4345,-0.987128,51.478799
4346,-0.987071,52.126445
4347,-0.986011,50.798053
4348,-0.984810,53.383017
4349,-0.984249,51.515443
4350,-0.982591,52.002856
4351,-0.981954,50.787564
4352,-0.981828,51.997257
4353,-0.980623,52.909376
4354,-0.980568,51.148061
4355,-0.978224,54.581586
4356,-0.975874,51.453038
4357,-0.975702,54.562572
4358,-0.975073,50.853134
4359,-0.974401,53.955938
4360,-0.972942,51.743413
4361,-0.971213,50.868443
4362,-0.970130,51.474644
4363,-0.970097,51.393430
4364,-0.970050,51.155444
4365,-0.969858,51.749129
4366,-0.965801,51.446083
4367,-0.964276,51.431294
4368,-0.963639,51.419217
4369,-0.961576,51.466860
4370,-0.960233,50.784352
4371,-0.960008,52.254817
4372,-0.959964,51.284312
4373,-0.959388,53.610901
4374,-0.959021,52.950688
4375,-0.956861,53.079619
4376,-0.955016,52.765863
4377,-0.953991,51.436630
4378,-0.953424,51.482205
4379,-0.953047,53.330324
4380,-0.952087,54.538942
4381,-0.951052,53.311356
4382,-0.949150,53.630743
4383,-0.947662,52.249203
4384,-0.947547,51.247924
4385,-0.947397,51.454497
4386,-0.946731,51.448930
4387,-0.944528,51.420436
4388,-0.941764,50.852865
4389,-0.939111,54.568518
4390,-0.938238,51.003438
4391,-0.937569,52.224841
4392,-0.937165,51.011007
4393,-0.935487,52.250876
4394,-0.934756,53.320698
4395,-0.932010,52.481237
4396,-0.929711,54.269968
4397,-0.924123,51.444110
4398,-0.924093,51.432011
4399,-0.923327,52.225320
4400,-0.921906,51.775131
4401,-0.921852,51.513935
4402,-0.920927,52.479836
4403,-0.919972,52.241010
4404,-0.918547,51.426493
4405,-0.917058,52.250329
4406,-0.915046,51.701186
4407,-0.912272,52.473763
4408,-0.910954,51.536991
4409,-0.908570,51.445970
4410,-0.907956,50.858503
4411,-0.907770,52.272389
4412,-0.907724,51.176009
4413,-0.907603,52.263406
4414,-0.906279,52.957921
4415,-0.906122,51.305393
4416,-0.905977,54.102138
4417,-0.905668,52.327604
4418,-0.905392,52.220687
4419,-0.904404,51.449964
4420,-0.903822,51.530491
4421,-0.902131,51.459832
4422,-0.901247,52.207583
4423,-0.901200,52.245053
4424,-0.901015,50.842578
4425,-0.900405,53.979796
4426,-0.898544,51.385991
4427,-0.896857,52.225254
4428,-0.896422,52.767296
4429,-0.895104,54.556813
4430,-0.893857,52.261422
4431,-0.893747,51.656436
4432,-0.892757,52.273562
4433,-0.891959,52.167928
4434,-0.888750,51.045258
4435,-0.888257,52.243181
4436,-0.887847,52.056569
4437,-0.884150,51.455704
4438,-0.884068,53.249502
4439,-0.883872,51.429656
4440,-0.883274,52.774395
4441,-0.883131,52.253323
4442,-0.883015,51.860600
4443,-0.882643,52.755584
4444,-0.882424,51.945871
4445,-0.881367,52.202809
4446,-0.881331,53.706931
4447,-0.881327,52.595751
4448,-0.880351,52.240149
4449,-0.878672,51.105095
4450,-0.874598,52.254502
4451,-0.874340,52.244313
4452,-0.868570,53.706429
4453,-0.868151,51.477579
4454,-0.865328,51.411694
4455,-0.864742,53.167696
4456,-0.864347,53.723638
4457,-0.863446,52.255184
4458,-0.863098,52.272081
4459,-0.861271,51.501432
4460,-0.861032,50.769144
4461,-0.858713,51.117135
4462,-0.855918,52.743666
4463,-0.855613,51.424471
4464,-0.854605,52.265729
4465,-0.854532,51.274379
4466,-0.854248,51.382895
4467,-0.854166,51.110743
4468,-0.853630,52.290894
4469,-0.851935,51.408378
4470,-0.851777,52.256081
4471,-0.849553,51.256090
4472,-0.849491,52.243936
4473,-0.848029,53.058959
4474,-0.844856,51.289972
4475,-0.841181,52.055962
4476,-0.840747,53.722300
4477,-0.840611,53.400146
4478,-0.840501,51.335559
4479,-0.840246,53.490875
4480,-0.839212,51.827359
4481,-0.837378,51.003064
4482,-0.836724,52.896462
4483,-0.836167,52.271356
4484,-0.835390,51.641663
4485,-0.834113,51.814295
4486,-0.832537,51.277346
4487,-0.832093,51.265038
4488,-0.832003,51.977660
4489,-0.830968,51.414096
4490,-0.830011,51.725101
4491,-0.827623,51.340172
4492,-0.827329,52.251545
4493,-0.826239,53.531749
4494,-0.825651,52.264188
4495,-0.823246,53.605555
4496,-0.821632,51.825068
4497,-0.819954,52.443065
4498,-0.819083,51.798405
4499,-0.816810,53.062859
4500,-0.816645,52.051894
4501,-0.816518,51.807925
4502,-0.816503,51.412634
4503,-0.815885,51.193245
4504,-0.814648,52.270247
4505,-0.813501,51.720681
4506,-0.810592,52.060174
4507,-0.809817,51.818348
4508,-0.808990,52.255966
4509,-0.807313,50.836250
4510,-0.805669,52.022608
4511,-0.805556,53.843083
4512,-0.804812,51.828110
4513,-0.803057,51.376925
4514,-0.803035,51.201899
4515,-0.802370,51.803034
4516,-0.801592,53.080884
4517,-0.801547,52.038793
4518,-0.800794,51.078820
4519,-0.800223,51.365540
4520,-0.800099,51.117378
4521,-0.799148,51.349317
4522,-0.798953,51.215895
4523,-0.798770,52.422260
4524,-0.798233,53.070539
4525,-0.797995,51.234208
4526,-0.797176,54.488699
4527,-0.796268,52.216260
4528,-0.792658,51.616327
4529,-0.791740,51.818245
4530,-0.791170,52.009173
4531,-0.789340,52.029848
4532,-0.789329,51.333471
4533,-0.788612,51.295357
4534,-0.787668,52.052059
4535,-0.786745,54.132341
4536,-0.785953,51.205164
4537,-0.785951,50.732435
4538,-0.785516,51.807927
4539,-0.784485,53.056717
4540,-0.784278,51.631768
4541,-0.782983,51.306053
4542,-0.781394,51.426159
4543,-0.780417,52.000415
4544,-0.780091,51.355998
4545,-0.779402,52.063670
4546,-0.778898,52.103784
4547,-0.778518,51.344876
4548,-0.778200,53.931540
4549,-0.778073,51.589146
4550,-0.778059,53.402709
4551,-0.778031,51.576084
4552,-0.777352,51.234531
4553,-0.775419,51.629912
4554,-0.775016,50.843824
4555,-0.774607,50.859379
4556,-0.773861,51.398771
4557,-0.773811,52.048840
4558,-0.773377,51.245616
4559,-0.771381,54.243931
4560,-0.769222,50.836357
4561,-0.769182,51.293282
4562,-0.768576,51.641535
4563,-0.768428,51.312547
4564,-0.766675,52.010623
4565,-0.765455,51.574484
4566,-0.764902,51.306116
4567,-0.762857,51.625335
4568,-0.762465,51.994776
4569,-0.761602,51.421916
4570,-0.761200,51.391308
4571,-0.761015,51.249656
4572,-0.760595,51.934923
4573,-0.760399,50.829165
4574,-0.758611,53.396370
4575,-0.757655,52.060608
4576,-0.757158,51.240349
4577,-0.756234,53.145103
4578,-0.755610,52.029867
4579,-0.754984,51.128870
4580,-0.754585,51.405944
4581,-0.754107,51.329567
4582,-0.753557,52.043176
4583,-0.753434,51.667928
4584,-0.753194,51.506778
4585,-0.752849,51.990791
4586,-0.752608,51.792982
4587,-0.751345,52.004685
4588,-0.749600,52.267814
4589,-0.749128,52.066489
4590,-0.748584,51.396168
4591,-0.747970,51.294159
4592,-0.747645,51.523241
4593,-0.746060,51.237737
4594,-0.745470,51.278313
4595,-0.745189,52.675184
4596,-0.744777,51.248487
4597,-0.743263,50.983172
4598,-0.743137,51.869659
4599,-0.742666,51.549900
4600,-0.742180,52.086014
4601,-0.742148,51.534381
4602,-0.741599,51.638870
4603,-0.741538,51.767081
4604,-0.740439,52.031898
4605,-0.738608,51.515609
4606,-0.738339,51.423816
4607,-0.736060,51.089478
4608,-0.735188,52.059962
4609,-0.734646,51.633401
4610,-0.734370,51.315264
4611,-0.732850,51.534489
4612,-0.732685,52.397109
